order_id,supplier_id,supplier_name,supplier_country,category,destination_market,destination_hub,month,month_num,order_date,quantity_units,unit_price_eur,order_value_eur,contracted_sla_days,actual_delivery_days,on_time_delivery,delay_days,quality_pass,defect_rate_pct,invoice_accurate,temperature_breach,payment_terms_days
ORD01804,SUP008,FM Logistic France,France,Dry Goods,Germany,Frankfurt,2024-05,6,2024-06-18,565,7.48,4225.47,5,5,1,0,1,0.22,1,0,60
ORD01805,SUP008,FM Logistic France,France,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-14,788,6.48,5105.92,5,5,1,0,0,11.52,1,0,60
ORD01806,SUP008,FM Logistic France,France,Dry Goods,Spain,Madrid,2024-05,6,2024-06-21,773,7.23,5586.08,5,5,1,0,1,1.82,1,0,60
ORD01807,SUP008,FM Logistic France,France,Dry Goods,France,Paris CDG,2024-05,6,2024-05-31,704,18.23,12831.32,5,5,1,0,1,1.31,1,0,60
ORD01808,SUP009,Vos Logistics BV,Netherlands,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-01,382,22.91,8750.4,4,16,0,12,1,0.46,1,0,30
ORD01809,SUP009,Vos Logistics BV,Netherlands,Dry Goods,Netherlands,Rotterdam,2024-05,6,2024-06-17,254,8.06,2046.43,4,4,1,0,1,0.98,1,0,30
ORD01810,SUP009,Vos Logistics BV,Netherlands,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-07,620,27.79,17228.81,4,4,1,0,1,0.07,1,0,30
ORD01811,SUP009,Vos Logistics BV,Netherlands,Dry Goods,France,Paris CDG,2024-05,6,2024-06-26,766,13.95,10688.46,4,4,1,0,1,2.56,1,0,30
ORD01812,SUP009,Vos Logistics BV,Netherlands,Dry Goods,Spain,Madrid,2024-05,6,2024-06-22,269,19.12,5142.2,4,4,1,0,1,1.38,1,0,30
ORD01813,SUP009,Vos Logistics BV,Netherlands,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-21,315,39.77,12526.16,4,4,1,0,1,0.07,1,0,30
ORD01814,SUP009,Vos Logistics BV,Netherlands,Dry Goods,Spain,Madrid,2024-05,6,2024-06-12,455,27.81,12653.55,4,4,1,0,1,2.5,1,0,30
ORD01815,SUP009,Vos Logistics BV,Netherlands,Dry Goods,Italy,Milan,2024-05,6,2024-06-10,66,15.53,1025.01,4,4,1,0,0,11.64,1,0,30
ORD01816,SUP009,Vos Logistics BV,Netherlands,Dry Goods,Netherlands,Rotterdam,2024-05,6,2024-06-24,601,11.37,6834.81,4,4,1,0,1,1.9,1,0,30
ORD01817,SUP009,Vos Logistics BV,Netherlands,Dry Goods,Italy,Milan,2024-05,6,2024-06-01,621,6.06,3762.51,4,4,1,0,1,2.4,1,0,30
ORD01818,SUP009,Vos Logistics BV,Netherlands,Dry Goods,France,Paris CDG,2024-05,6,2024-06-17,529,12.4,6558.75,4,4,1,0,0,9.77,1,0,30
ORD01819,SUP009,Vos Logistics BV,Netherlands,Dry Goods,Spain,Madrid,2024-05,6,2024-06-25,333,15.98,5322.67,4,4,1,0,1,2.98,1,0,30
ORD01820,SUP009,Vos Logistics BV,Netherlands,Dry Goods,Netherlands,Rotterdam,2024-05,6,2024-06-01,236,10.84,2559.0,4,4,1,0,1,1.58,1,0,30
ORD01821,SUP009,Vos Logistics BV,Netherlands,Dry Goods,Poland,Warsaw,2024-05,6,2024-06-12,71,16.63,1180.87,4,4,1,0,1,1.87,1,0,30
ORD01822,SUP009,Vos Logistics BV,Netherlands,Dry Goods,France,Paris CDG,2024-05,6,2024-06-06,380,18.46,7013.74,4,4,1,0,1,0.67,1,0,30
ORD01823,SUP009,Vos Logistics BV,Netherlands,Dry Goods,Netherlands,Rotterdam,2024-05,6,2024-06-16,518,15.88,8223.77,4,4,1,0,1,2.46,1,0,30
ORD01824,SUP009,Vos Logistics BV,Netherlands,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-26,640,12.83,8211.46,4,4,1,0,1,0.62,1,0,30
ORD01825,SUP009,Vos Logistics BV,Netherlands,Dry Goods,France,Paris CDG,2024-05,6,2024-06-16,666,19.32,12867.92,4,5,0,1,1,1.62,0,0,30
ORD01826,SUP009,Vos Logistics BV,Netherlands,Dry Goods,Netherlands,Rotterdam,2024-05,6,2024-06-26,372,22.15,8240.1,4,15,0,11,1,0.91,1,0,30
ORD01827,SUP009,Vos Logistics BV,Netherlands,Dry Goods,Netherlands,Rotterdam,2024-05,6,2024-06-06,272,10.29,2799.53,4,4,1,0,1,2.63,1,0,30
ORD01828,SUP009,Vos Logistics BV,Netherlands,Dry Goods,France,Paris CDG,2024-05,6,2024-06-25,434,35.96,15608.38,4,4,1,0,1,2.56,1,0,30
ORD01829,SUP009,Vos Logistics BV,Netherlands,Dry Goods,France,Paris CDG,2024-05,6,2024-06-13,499,16.9,8434.1,4,4,1,0,1,1.14,1,0,30
ORD01830,SUP009,Vos Logistics BV,Netherlands,Dry Goods,France,Paris CDG,2024-05,6,2024-06-04,568,17.93,10183.1,4,16,0,12,1,0.49,1,0,30
ORD01831,SUP010,Bakker Logistiek BV,Netherlands,Chilled,Netherlands,Rotterdam,2024-05,6,2024-06-22,374,28.58,10690.64,2,2,1,0,1,0.27,1,0,30
ORD01832,SUP010,Bakker Logistiek BV,Netherlands,Chilled,Italy,Milan,2024-05,6,2024-06-02,517,22.55,11656.08,2,2,1,0,1,1.26,0,0,30
ORD01833,SUP010,Bakker Logistiek BV,Netherlands,Chilled,Netherlands,Rotterdam,2024-05,6,2024-06-08,116,32.31,3747.45,2,2,1,0,1,0.9,0,0,30
ORD01834,SUP010,Bakker Logistiek BV,Netherlands,Chilled,Belgium,Brussels,2024-05,6,2024-06-24,449,23.16,10396.86,2,3,0,1,0,5.47,1,0,30
ORD01835,SUP010,Bakker Logistiek BV,Netherlands,Chilled,Germany,Frankfurt,2024-05,6,2024-06-26,304,14.77,4491.36,2,2,1,0,1,1.56,1,0,30
ORD01836,SUP010,Bakker Logistiek BV,Netherlands,Chilled,France,Paris CDG,2024-05,6,2024-05-31,660,24.03,15862.44,2,2,1,0,0,8.95,1,0,30
ORD01837,SUP010,Bakker Logistiek BV,Netherlands,Chilled,Germany,Frankfurt,2024-05,6,2024-06-12,226,11.32,2558.68,2,2,1,0,1,0.45,1,0,30
ORD01838,SUP010,Bakker Logistiek BV,Netherlands,Chilled,Netherlands,Rotterdam,2024-05,6,2024-06-02,216,21.18,4574.71,2,2,1,0,1,1.21,1,0,30
ORD01839,SUP010,Bakker Logistiek BV,Netherlands,Chilled,Italy,Milan,2024-05,6,2024-06-09,79,19.73,1558.46,2,2,1,0,1,2.67,1,0,30
ORD01840,SUP010,Bakker Logistiek BV,Netherlands,Chilled,Spain,Madrid,2024-05,6,2024-05-31,602,18.08,10884.4,2,2,1,0,1,1.58,1,1,30
ORD01841,SUP010,Bakker Logistiek BV,Netherlands,Chilled,Germany,Frankfurt,2024-05,6,2024-06-01,479,18.81,9011.14,2,4,0,2,0,7.18,1,0,30
ORD01842,SUP010,Bakker Logistiek BV,Netherlands,Chilled,Spain,Madrid,2024-05,6,2024-06-03,667,7.83,5224.21,2,2,1,0,1,1.43,0,0,30
ORD01843,SUP011,Jan de Rijk Logistics,Netherlands,Frozen,Netherlands,Rotterdam,2024-05,6,2024-06-18,734,14.37,10551.25,3,3,1,0,1,2.25,1,0,45
ORD01844,SUP011,Jan de Rijk Logistics,Netherlands,Frozen,Germany,Frankfurt,2024-05,6,2024-06-15,182,19.81,3606.24,3,3,1,0,1,1.98,1,0,45
ORD01845,SUP011,Jan de Rijk Logistics,Netherlands,Frozen,Netherlands,Rotterdam,2024-05,6,2024-06-18,157,20.48,3215.6,3,3,1,0,1,2.19,1,0,45
ORD01846,SUP011,Jan de Rijk Logistics,Netherlands,Frozen,Spain,Madrid,2024-05,6,2024-06-20,654,11.32,7400.66,3,3,1,0,1,2.65,1,0,45
ORD01847,SUP011,Jan de Rijk Logistics,Netherlands,Frozen,Spain,Madrid,2024-05,6,2024-06-10,727,35.6,25884.11,3,3,1,0,1,2.55,1,0,45
ORD01848,SUP011,Jan de Rijk Logistics,Netherlands,Frozen,Belgium,Brussels,2024-05,6,2024-05-31,252,12.26,3089.27,3,4,0,1,1,0.1,1,0,45
ORD01849,SUP011,Jan de Rijk Logistics,Netherlands,Frozen,Netherlands,Rotterdam,2024-05,6,2024-05-30,635,30.7,19497.67,3,3,1,0,1,0.56,1,0,45
ORD01850,SUP011,Jan de Rijk Logistics,Netherlands,Frozen,Spain,Madrid,2024-05,6,2024-06-13,269,23.41,6298.37,3,3,1,0,1,1.32,1,0,45
ORD01851,SUP011,Jan de Rijk Logistics,Netherlands,Frozen,Italy,Milan,2024-05,6,2024-06-09,395,13.68,5405.57,3,6,0,3,1,2.42,1,0,45
ORD01852,SUP011,Jan de Rijk Logistics,Netherlands,Frozen,Belgium,Brussels,2024-05,6,2024-06-02,734,45.94,33721.79,3,3,1,0,1,0.79,1,0,45
ORD01853,SUP012,Grupo Logista SA,Spain,Dry Goods,Germany,Frankfurt,2024-05,6,2024-06-02,282,7.96,2245.85,6,8,0,2,1,2.14,1,0,60
ORD01854,SUP012,Grupo Logista SA,Spain,Dry Goods,Netherlands,Rotterdam,2024-05,6,2024-06-08,513,22.92,11755.5,6,6,1,0,0,3.75,1,0,60
ORD01855,SUP012,Grupo Logista SA,Spain,Dry Goods,Italy,Milan,2024-05,6,2024-06-04,457,23.87,10906.58,6,6,1,0,1,1.53,1,0,60
ORD01856,SUP012,Grupo Logista SA,Spain,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-06,67,10.35,693.37,6,6,1,0,1,1.58,1,0,60
ORD01857,SUP012,Grupo Logista SA,Spain,Dry Goods,Italy,Milan,2024-05,6,2024-06-26,593,29.03,17215.5,6,6,1,0,1,1.09,1,0,60
ORD01858,SUP012,Grupo Logista SA,Spain,Dry Goods,Italy,Milan,2024-05,6,2024-06-04,433,12.77,5528.89,6,6,1,0,1,1.9,1,0,60
ORD01859,SUP012,Grupo Logista SA,Spain,Dry Goods,Germany,Frankfurt,2024-05,6,2024-06-25,783,16.72,13091.76,6,6,1,0,0,8.49,1,0,60
ORD01860,SUP012,Grupo Logista SA,Spain,Dry Goods,Netherlands,Rotterdam,2024-05,6,2024-05-31,460,16.48,7581.9,6,6,1,0,1,2.92,1,0,60
ORD01861,SUP013,Transportes Ochoa,Spain,Chilled,Belgium,Brussels,2024-05,6,2024-06-08,50,14.15,707.48,5,5,1,0,1,2.0,1,0,45
ORD01862,SUP013,Transportes Ochoa,Spain,Chilled,Italy,Milan,2024-05,6,2024-06-01,110,22.7,2496.6,5,5,1,0,1,1.44,1,0,45
ORD01863,SUP013,Transportes Ochoa,Spain,Chilled,Germany,Frankfurt,2024-05,6,2024-06-11,213,22.49,4791.22,5,5,1,0,1,0.58,1,0,45
ORD01864,SUP013,Transportes Ochoa,Spain,Chilled,Netherlands,Rotterdam,2024-05,6,2024-06-03,461,6.31,2909.46,5,5,1,0,1,2.83,1,0,45
ORD01865,SUP013,Transportes Ochoa,Spain,Chilled,Belgium,Brussels,2024-05,6,2024-06-07,385,29.04,11182.09,5,5,1,0,1,0.93,1,0,45
ORD01866,SUP013,Transportes Ochoa,Spain,Chilled,Spain,Madrid,2024-05,6,2024-06-06,726,6.59,4782.31,5,5,1,0,1,1.62,1,0,45
ORD01867,SUP013,Transportes Ochoa,Spain,Chilled,Poland,Warsaw,2024-05,6,2024-06-22,399,25.36,10116.72,5,6,0,1,1,2.67,1,0,45
ORD01868,SUP013,Transportes Ochoa,Spain,Chilled,Italy,Milan,2024-05,6,2024-06-04,776,26.58,20625.15,5,5,1,0,1,2.28,1,0,45
ORD01869,SUP013,Transportes Ochoa,Spain,Chilled,Belgium,Brussels,2024-05,6,2024-06-18,663,8.77,5812.92,5,9,0,4,0,8.98,1,0,45
ORD01870,SUP013,Transportes Ochoa,Spain,Chilled,Spain,Madrid,2024-05,6,2024-05-31,703,12.32,8660.12,5,5,1,0,1,2.53,1,0,45
ORD01871,SUP013,Transportes Ochoa,Spain,Chilled,Belgium,Brussels,2024-05,6,2024-06-15,386,8.7,3359.44,5,5,1,0,0,11.85,1,0,45
ORD01872,SUP013,Transportes Ochoa,Spain,Chilled,Poland,Warsaw,2024-05,6,2024-06-14,298,13.59,4049.34,5,5,1,0,1,1.3,1,0,45
ORD01873,SUP014,ID Logistics España,Spain,Dry Goods,Poland,Warsaw,2024-05,6,2024-06-17,434,12.69,5507.46,5,5,1,0,1,2.0,1,0,30
ORD01874,SUP014,ID Logistics España,Spain,Dry Goods,France,Paris CDG,2024-05,6,2024-06-17,708,21.85,15471.22,5,15,0,10,1,2.9,1,0,30
ORD01875,SUP014,ID Logistics España,Spain,Dry Goods,Italy,Milan,2024-05,6,2024-06-20,776,28.49,22111.34,5,12,0,7,1,2.15,1,0,30
ORD01876,SUP014,ID Logistics España,Spain,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-24,500,29.74,14868.0,5,5,1,0,1,1.57,0,0,30
ORD01877,SUP014,ID Logistics España,Spain,Dry Goods,Poland,Warsaw,2024-05,6,2024-06-24,693,11.18,7746.35,5,5,1,0,1,2.72,1,0,30
ORD01878,SUP014,ID Logistics España,Spain,Dry Goods,Germany,Frankfurt,2024-05,6,2024-05-30,695,13.33,9263.66,5,7,0,2,1,1.24,1,0,30
ORD01879,SUP014,ID Logistics España,Spain,Dry Goods,Spain,Madrid,2024-05,6,2024-06-26,309,6.38,1971.73,5,5,1,0,1,1.06,0,0,30
ORD01880,SUP014,ID Logistics España,Spain,Dry Goods,Netherlands,Rotterdam,2024-05,6,2024-06-13,98,9.89,969.32,5,5,1,0,1,1.9,1,0,30
ORD01881,SUP014,ID Logistics España,Spain,Dry Goods,Germany,Frankfurt,2024-05,6,2024-06-05,621,23.98,14889.1,5,5,1,0,1,0.97,1,0,30
ORD01882,SUP014,ID Logistics España,Spain,Dry Goods,Netherlands,Rotterdam,2024-05,6,2024-06-23,226,33.19,7501.39,5,5,1,0,1,1.0,1,0,30
ORD01883,SUP014,ID Logistics España,Spain,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-24,283,7.98,2259.19,5,5,1,0,1,2.74,1,0,30
ORD01884,SUP014,ID Logistics España,Spain,Dry Goods,Spain,Madrid,2024-05,6,2024-06-09,686,11.01,7550.8,5,5,1,0,1,1.15,1,0,30
ORD01885,SUP014,ID Logistics España,Spain,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-14,409,14.61,5974.26,5,5,1,0,1,1.08,1,0,30
ORD01886,SUP014,ID Logistics España,Spain,Dry Goods,Germany,Frankfurt,2024-05,6,2024-06-09,66,17.03,1123.85,5,5,1,0,1,2.73,1,0,30
ORD01887,SUP014,ID Logistics España,Spain,Dry Goods,Italy,Milan,2024-05,6,2024-06-08,623,9.87,6150.88,5,5,1,0,1,2.09,1,0,30
ORD01888,SUP014,ID Logistics España,Spain,Dry Goods,France,Paris CDG,2024-05,6,2024-06-21,662,18.3,12112.61,5,16,0,11,1,0.79,1,0,30
ORD01889,SUP014,ID Logistics España,Spain,Dry Goods,Italy,Milan,2024-05,6,2024-06-10,456,11.68,5326.99,5,5,1,0,1,2.54,1,0,30
ORD01890,SUP014,ID Logistics España,Spain,Dry Goods,Poland,Warsaw,2024-05,6,2024-06-08,678,14.7,9964.57,5,5,1,0,1,3.0,1,0,30
ORD01891,SUP014,ID Logistics España,Spain,Dry Goods,France,Paris CDG,2024-05,6,2024-06-06,611,19.45,11883.34,5,5,1,0,0,3.24,1,0,30
ORD01892,SUP014,ID Logistics España,Spain,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-06,301,14.85,4469.85,5,5,1,0,1,2.43,1,0,30
ORD01893,SUP014,ID Logistics España,Spain,Dry Goods,Netherlands,Rotterdam,2024-05,6,2024-06-06,71,11.9,844.76,5,5,1,0,1,1.32,1,0,30
ORD01894,SUP014,ID Logistics España,Spain,Dry Goods,Italy,Milan,2024-05,6,2024-06-05,472,14.01,6614.14,5,5,1,0,1,1.2,1,0,30
ORD01895,SUP014,ID Logistics España,Spain,Dry Goods,Spain,Madrid,2024-05,6,2024-06-22,317,14.16,4487.77,5,5,1,0,0,10.23,1,0,30
ORD01896,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Germany,Frankfurt,2024-05,6,2024-06-09,603,12.99,7830.86,5,5,1,0,0,4.21,1,0,60
ORD01897,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-06,601,13.73,8250.23,5,5,1,0,1,2.75,0,0,60
ORD01898,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-14,598,34.74,20775.42,5,5,1,0,1,1.81,1,0,60
ORD01899,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-21,710,20.68,14683.86,5,9,0,4,1,1.72,1,0,60
ORD01900,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Italy,Milan,2024-05,6,2024-06-13,559,13.48,7535.6,5,5,1,0,1,2.99,1,0,60
ORD01901,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Spain,Madrid,2024-05,6,2024-06-16,715,22.13,15826.52,5,5,1,0,1,2.6,1,0,60
ORD01902,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-10,116,13.22,1533.98,5,10,0,5,1,2.84,1,0,60
ORD01903,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-18,552,28.08,15501.26,5,5,1,0,1,0.4,1,0,60
ORD01904,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-13,367,18.79,6896.3,5,5,1,0,1,0.99,1,0,60
ORD01905,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Italy,Milan,2024-05,6,2024-06-12,197,14.81,2917.67,5,5,1,0,0,8.28,1,0,60
ORD01906,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Italy,Milan,2024-05,6,2024-05-31,779,19.54,15222.83,5,5,1,0,1,2.32,1,0,60
ORD01907,SUP015,BRT Corriere Espresso,Italy,Dry Goods,France,Paris CDG,2024-05,6,2024-06-15,473,7.12,3370.12,5,5,1,0,1,0.75,1,0,60
ORD01908,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Poland,Warsaw,2024-05,6,2024-06-04,235,8.89,2089.62,5,5,1,0,1,2.19,1,0,60
ORD01909,SUP015,BRT Corriere Espresso,Italy,Dry Goods,France,Paris CDG,2024-05,6,2024-06-11,637,8.6,5476.61,5,5,1,0,1,2.41,1,0,60
ORD01910,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Spain,Madrid,2024-05,6,2024-06-03,401,16.78,6727.58,5,5,1,0,1,0.53,1,0,60
ORD01911,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Netherlands,Rotterdam,2024-05,6,2024-06-14,142,37.15,5275.94,5,5,1,0,1,0.68,0,0,60
ORD01912,SUP015,BRT Corriere Espresso,Italy,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-01,397,47.67,18925.39,5,5,1,0,1,0.77,1,0,60
ORD01913,SUP015,BRT Corriere Espresso,Italy,Dry Goods,France,Paris CDG,2024-05,6,2024-06-16,110,21.49,2363.79,5,5,1,0,1,0.01,0,0,60
ORD01914,SUP015,BRT Corriere Espresso,Italy,Dry Goods,France,Paris CDG,2024-05,6,2024-05-30,384,20.06,7704.58,5,5,1,0,1,2.72,1,0,60
ORD01915,SUP016,Fercam SpA,Italy,Frozen,Germany,Frankfurt,2024-05,6,2024-06-19,685,7.01,4804.59,4,4,1,0,1,2.93,1,0,45
ORD01916,SUP016,Fercam SpA,Italy,Frozen,Germany,Frankfurt,2024-05,6,2024-06-18,433,13.17,5701.31,4,4,1,0,1,2.12,1,0,45
ORD01917,SUP016,Fercam SpA,Italy,Frozen,Germany,Frankfurt,2024-05,6,2024-06-25,505,11.64,5880.47,4,4,1,0,1,1.61,0,0,45
ORD01918,SUP016,Fercam SpA,Italy,Frozen,Poland,Warsaw,2024-05,6,2024-06-08,348,12.66,4406.72,4,4,1,0,1,1.77,1,0,45
ORD01919,SUP016,Fercam SpA,Italy,Frozen,Germany,Frankfurt,2024-05,6,2024-06-18,208,15.88,3302.21,4,10,0,6,0,11.36,1,0,45
ORD01920,SUP016,Fercam SpA,Italy,Frozen,Spain,Madrid,2024-05,6,2024-06-02,734,13.64,10011.39,4,4,1,0,1,1.1,1,0,45
ORD01921,SUP017,GLS Italy Srl,Italy,Chilled,France,Paris CDG,2024-05,6,2024-06-10,110,6.72,739.31,3,11,0,8,1,2.73,1,0,30
ORD01922,SUP017,GLS Italy Srl,Italy,Chilled,France,Paris CDG,2024-05,6,2024-06-26,582,26.29,15300.78,3,3,1,0,1,2.74,1,0,30
ORD01923,SUP017,GLS Italy Srl,Italy,Chilled,Italy,Milan,2024-05,6,2024-06-11,609,10.58,6444.44,3,3,1,0,1,0.41,1,0,30
ORD01924,SUP017,GLS Italy Srl,Italy,Chilled,Belgium,Brussels,2024-05,6,2024-06-12,463,20.38,9437.33,3,3,1,0,1,0.07,1,0,30
ORD01925,SUP017,GLS Italy Srl,Italy,Chilled,Italy,Milan,2024-05,6,2024-06-11,363,51.03,18523.53,3,3,1,0,1,0.86,1,0,30
ORD01926,SUP017,GLS Italy Srl,Italy,Chilled,Poland,Warsaw,2024-05,6,2024-05-31,242,11.42,2763.16,3,8,0,5,1,2.24,1,0,30
ORD01927,SUP017,GLS Italy Srl,Italy,Chilled,Netherlands,Rotterdam,2024-05,6,2024-06-22,99,5.1,505.3,3,3,1,0,1,0.91,1,0,30
ORD01928,SUP017,GLS Italy Srl,Italy,Chilled,France,Paris CDG,2024-05,6,2024-06-25,750,15.68,11756.25,3,3,1,0,1,1.57,1,0,30
ORD01929,SUP018,Katoen Natie NV,Belgium,Dry Goods,France,Paris CDG,2024-05,6,2024-06-13,240,30.8,7392.38,4,4,1,0,1,0.22,1,0,30
ORD01930,SUP018,Katoen Natie NV,Belgium,Dry Goods,Germany,Frankfurt,2024-05,6,2024-06-17,705,47.28,33334.09,4,4,1,0,1,1.14,1,0,30
ORD01931,SUP018,Katoen Natie NV,Belgium,Dry Goods,France,Paris CDG,2024-05,6,2024-06-08,54,9.6,518.46,4,4,1,0,1,2.75,1,0,30
ORD01932,SUP018,Katoen Natie NV,Belgium,Dry Goods,Germany,Frankfurt,2024-05,6,2024-06-11,283,22.77,6442.89,4,4,1,0,1,0.13,1,0,30
ORD01933,SUP018,Katoen Natie NV,Belgium,Dry Goods,Germany,Frankfurt,2024-05,6,2024-06-18,734,14.07,10329.14,4,4,1,0,1,2.04,1,0,30
ORD01934,SUP018,Katoen Natie NV,Belgium,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-08,259,16.85,4363.63,4,4,1,0,1,2.74,1,0,30
ORD01935,SUP018,Katoen Natie NV,Belgium,Dry Goods,France,Paris CDG,2024-05,6,2024-06-12,473,66.63,31513.72,4,4,1,0,1,0.57,1,0,30
ORD01936,SUP018,Katoen Natie NV,Belgium,Dry Goods,Netherlands,Rotterdam,2024-05,6,2024-06-18,60,8.38,502.85,4,4,1,0,1,2.09,1,0,30
ORD01937,SUP018,Katoen Natie NV,Belgium,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-21,278,20.16,5605.48,4,4,1,0,1,0.48,1,0,30
ORD01938,SUP019,Eurilogistic SA,Belgium,Chilled,Netherlands,Rotterdam,2024-05,6,2024-06-04,312,23.69,7391.03,3,15,0,12,0,6.58,1,0,45
ORD01939,SUP019,Eurilogistic SA,Belgium,Chilled,Italy,Milan,2024-05,6,2024-06-07,161,32.26,5194.18,3,10,0,7,0,10.96,0,0,45
ORD01940,SUP019,Eurilogistic SA,Belgium,Chilled,Spain,Madrid,2024-05,6,2024-06-05,180,19.69,3543.8,3,3,1,0,1,1.44,1,1,45
ORD01941,SUP019,Eurilogistic SA,Belgium,Chilled,Spain,Madrid,2024-05,6,2024-06-04,135,21.87,2951.8,3,5,0,2,1,1.85,1,0,45
ORD01942,SUP019,Eurilogistic SA,Belgium,Chilled,Italy,Milan,2024-05,6,2024-06-23,92,15.41,1417.98,3,3,1,0,1,2.92,1,0,45
ORD01943,SUP019,Eurilogistic SA,Belgium,Chilled,France,Paris CDG,2024-05,6,2024-06-17,64,21.44,1372.38,3,9,0,6,0,5.26,1,0,45
ORD01944,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Germany,Frankfurt,2024-05,6,2024-06-08,567,10.8,6125.3,7,7,1,0,1,0.58,1,0,60
ORD01945,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Spain,Madrid,2024-05,6,2024-05-30,501,17.5,8769.1,7,7,1,0,1,1.59,1,0,60
ORD01946,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Germany,Frankfurt,2024-05,6,2024-06-16,375,10.66,3998.48,7,7,1,0,1,1.23,1,0,60
ORD01947,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Italy,Milan,2024-05,6,2024-06-22,223,15.49,3454.45,7,7,1,0,1,0.12,0,0,60
ORD01948,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-06,56,12.64,708.05,7,7,1,0,1,2.44,1,0,60
ORD01949,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,France,Paris CDG,2024-05,6,2024-06-26,279,22.53,6284.87,7,7,1,0,1,1.64,1,0,60
ORD01950,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Poland,Warsaw,2024-05,6,2024-06-14,635,12.5,7939.66,7,7,1,0,1,1.85,1,0,60
ORD01951,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-06,749,5.29,3961.01,7,7,1,0,1,2.94,1,0,60
ORD01952,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Spain,Madrid,2024-05,6,2024-06-03,515,24.11,12416.55,7,7,1,0,1,0.43,1,0,60
ORD01953,SUP021,Raben Group Poland,Poland,Frozen,Spain,Madrid,2024-05,6,2024-06-07,214,8.58,1835.52,6,6,1,0,1,2.42,1,0,60
ORD01954,SUP021,Raben Group Poland,Poland,Frozen,Belgium,Brussels,2024-05,6,2024-06-16,282,9.73,2742.51,6,9,0,3,1,1.06,0,0,60
ORD01955,SUP021,Raben Group Poland,Poland,Frozen,Spain,Madrid,2024-05,6,2024-06-13,513,10.01,5136.26,6,6,1,0,1,1.09,1,0,60
ORD01956,SUP021,Raben Group Poland,Poland,Frozen,Belgium,Brussels,2024-05,6,2024-06-15,260,26.81,6969.51,6,6,1,0,1,1.71,0,0,60
ORD01957,SUP021,Raben Group Poland,Poland,Frozen,Poland,Warsaw,2024-05,6,2024-06-18,422,4.63,1955.13,6,15,0,9,1,2.38,1,0,60
ORD01958,SUP021,Raben Group Poland,Poland,Frozen,Spain,Madrid,2024-05,6,2024-06-03,531,64.74,34376.41,6,6,1,0,1,0.9,1,0,60
ORD01959,SUP021,Raben Group Poland,Poland,Frozen,Italy,Milan,2024-05,6,2024-06-12,102,22.86,2331.88,6,6,1,0,1,2.67,1,0,60
ORD01960,SUP022,Pekaes SA,Poland,Dry Goods,Spain,Madrid,2024-05,6,2024-05-30,760,13.79,10482.3,7,7,1,0,1,0.52,0,0,90
ORD01961,SUP022,Pekaes SA,Poland,Dry Goods,Belgium,Brussels,2024-05,6,2024-06-17,209,12.0,2508.0,7,7,1,0,1,2.4,1,0,90
ORD01962,SUP022,Pekaes SA,Poland,Dry Goods,Netherlands,Rotterdam,2024-05,6,2024-06-13,301,14.23,4282.48,7,10,0,3,1,1.46,1,0,90
